종목명,날짜,PBR,시가,고가,저가,종가,거래량,상장주식수,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,ROE,EPS,BPS,부채비율,영업이익률,순이익률
유성티엔에스,2023-01-30,0.16,2465.0,2485.0,2435.0,2440.0,24731.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-01-31,0.16,2470.0,2485.0,2435.0,2485.0,21051.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-01,0.16,2490.0,2510.0,2480.0,2510.0,16607.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-02,0.16,2495.0,2520.0,2495.0,2505.0,19167.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-03,0.16,2495.0,2520.0,2485.0,2505.0,14184.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-06,0.16,2505.0,2510.0,2465.0,2465.0,29009.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-07,0.16,2465.0,2475.0,2455.0,2455.0,8336.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-08,0.16,2465.0,2490.0,2465.0,2480.0,16431.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-09,0.16,2480.0,2490.0,2465.0,2480.0,7241.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-10,0.16,2480.0,2490.0,2435.0,2475.0,24677.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-13,0.16,2480.0,2510.0,2435.0,2445.0,23036.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-14,0.16,2445.0,2475.0,2445.0,2465.0,20120.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-15,0.16,2480.0,2480.0,2400.0,2400.0,30494.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-16,0.16,2400.0,2425.0,2400.0,2420.0,16954.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-17,0.16,2420.0,2460.0,2400.0,2440.0,19837.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-20,0.16,2440.0,2470.0,2420.0,2465.0,22647.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-21,0.16,2490.0,2500.0,2465.0,2485.0,8712.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-22,0.16,2480.0,2480.0,2440.0,2445.0,21738.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-23,0.16,2425.0,2445.0,2400.0,2445.0,57188.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-24,0.16,2445.0,2445.0,2395.0,2395.0,31904.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-27,0.16,2390.0,2390.0,2330.0,2350.0,42086.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-02-28,0.16,2350.0,2400.0,2350.0,2375.0,20571.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-02,0.16,2380.0,2445.0,2380.0,2395.0,19110.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-03,0.16,2410.0,2490.0,2410.0,2465.0,37024.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-06,0.16,2495.0,2495.0,2430.0,2450.0,30402.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-07,0.16,2465.0,2485.0,2455.0,2475.0,10313.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-08,0.16,2475.0,2480.0,2400.0,2440.0,42150.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-09,0.16,2450.0,2470.0,2435.0,2455.0,16704.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-10,0.16,2455.0,2460.0,2380.0,2380.0,36774.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-13,0.16,2350.0,2405.0,2325.0,2405.0,42528.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
