종목명,날짜,PBR,시가,고가,저가,종가,거래량,상장주식수,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,ROE,EPS,BPS,부채비율,영업이익률,순이익률
영풍,2023-06-01,0.14,528000.0,532000.0,526000.0,530000.0,1189.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-02,0.14,533000.0,543000.0,531000.0,543000.0,1637.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-05,0.14,543000.0,554000.0,543000.0,545000.0,1512.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-07,0.14,551000.0,552000.0,546000.0,549000.0,1451.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-08,0.14,544000.0,566000.0,544000.0,562000.0,3641.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-09,0.14,566000.0,566000.0,554000.0,559000.0,2000.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-12,0.14,563000.0,564000.0,549000.0,551000.0,1783.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-13,0.14,552000.0,563000.0,552000.0,559000.0,1775.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-14,0.14,560000.0,568000.0,555000.0,560000.0,2018.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-15,0.14,555000.0,559000.0,542000.0,542000.0,3742.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-16,0.14,548000.0,553000.0,544000.0,549000.0,1850.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-19,0.14,543000.0,555000.0,540000.0,555000.0,1295.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-20,0.14,552000.0,557000.0,547000.0,555000.0,1330.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-21,0.14,551000.0,556000.0,544000.0,546000.0,1327.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-22,0.14,542000.0,551000.0,540000.0,549000.0,784.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-23,0.14,543000.0,550000.0,538000.0,539000.0,1235.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-26,0.14,542000.0,553000.0,533000.0,553000.0,1589.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-27,0.14,546000.0,564000.0,546000.0,561000.0,2027.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-28,0.14,566000.0,578000.0,563000.0,566000.0,3460.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-29,0.14,566000.0,572000.0,563000.0,564000.0,1804.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-06-30,0.14,562000.0,575000.0,557000.0,572000.0,2173.0,1842040,5724588981543.0,1327343867082.0,4397245114461.0,945820891087.0,-74356927001.0,-12494119037.0,161241818997.0,-0.2841351507995589,-1.3565524133026428,477.432098592973,0.30185805715420105,-0.07861628739828753,-0.01320981504504614
영풍,2023-07-03,0.14,572000.0,574000.0,565000.0,572000.0,1662.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-04,0.14,570000.0,576000.0,561000.0,565000.0,1995.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-05,0.14,572000.0,572000.0,556000.0,556000.0,1908.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-06,0.14,556000.0,561000.0,540000.0,542000.0,2537.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-07,0.14,537000.0,540000.0,526000.0,529000.0,2769.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-10,0.14,526000.0,535000.0,522000.0,529000.0,1030.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-11,0.14,529000.0,537000.0,529000.0,535000.0,890.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-12,0.14,540000.0,556000.0,537000.0,543000.0,1291.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-13,0.14,549000.0,553000.0,540000.0,540000.0,1619.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-14,0.14,543000.0,560000.0,541000.0,558000.0,1902.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-17,0.14,553000.0,562000.0,540000.0,547000.0,919.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-18,0.14,547000.0,553000.0,537000.0,541000.0,1494.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-19,0.14,543000.0,545000.0,538000.0,539000.0,1641.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-20,0.14,550000.0,574000.0,544000.0,563000.0,5196.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-21,0.14,563000.0,575000.0,556000.0,561000.0,2327.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-24,0.14,562000.0,572000.0,546000.0,565000.0,2764.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-25,0.14,568000.0,601000.0,559000.0,596000.0,8034.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-26,0.14,601000.0,609000.0,555000.0,556000.0,7051.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-27,0.14,559000.0,573000.0,556000.0,562000.0,2912.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-28,0.14,565000.0,569000.0,556000.0,561000.0,2292.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-07-31,0.14,561000.0,578000.0,559000.0,575000.0,2413.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-01,0.14,579000.0,599000.0,567000.0,585000.0,3018.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-02,0.14,584000.0,593000.0,576000.0,577000.0,1924.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-03,0.14,581000.0,589000.0,573000.0,587000.0,1645.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-04,0.14,592000.0,593000.0,574000.0,578000.0,1316.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-07,0.14,575000.0,582000.0,566000.0,567000.0,1210.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-08,0.14,578000.0,587000.0,568000.0,572000.0,1732.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-09,0.14,576000.0,578000.0,570000.0,571000.0,939.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-10,0.14,571000.0,583000.0,565000.0,581000.0,1920.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-11,0.14,574000.0,588000.0,574000.0,579000.0,1260.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-14,0.14,581000.0,582000.0,558000.0,563000.0,1944.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-16,0.14,559000.0,561000.0,550000.0,551000.0,1675.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-17,0.14,551000.0,553000.0,534000.0,538000.0,2057.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-18,0.14,533000.0,537000.0,520000.0,524000.0,4093.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-21,0.14,528000.0,529000.0,508000.0,516000.0,4454.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-22,0.14,516000.0,520000.0,505000.0,513000.0,2923.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-23,0.14,513000.0,515000.0,500000.0,511000.0,2550.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-24,0.14,513000.0,522000.0,508000.0,515000.0,1403.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-25,0.14,510000.0,531000.0,508000.0,526000.0,1610.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-28,0.14,531000.0,538000.0,527000.0,537000.0,1470.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-29,0.14,544000.0,547000.0,539000.0,543000.0,1001.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-30,0.14,546000.0,552000.0,544000.0,545000.0,944.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-08-31,0.14,551000.0,551000.0,541000.0,545000.0,1141.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-01,0.14,540000.0,544000.0,536000.0,539000.0,949.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-04,0.14,535000.0,550000.0,535000.0,547000.0,796.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-05,0.14,543000.0,558000.0,543000.0,555000.0,899.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-06,0.14,550000.0,554000.0,544000.0,547000.0,761.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-07,0.14,542000.0,549000.0,532000.0,536000.0,1154.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-08,0.14,539000.0,540000.0,532000.0,538000.0,778.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-11,0.14,535000.0,538000.0,529000.0,533000.0,1258.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-12,0.14,538000.0,539000.0,526000.0,530000.0,1000.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-13,0.14,523000.0,547000.0,523000.0,540000.0,1255.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-14,0.14,544000.0,549000.0,536000.0,549000.0,1813.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-15,0.14,553000.0,554000.0,544000.0,546000.0,1556.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-18,0.14,543000.0,554000.0,539000.0,547000.0,833.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-19,0.14,542000.0,549000.0,542000.0,542000.0,733.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-20,0.14,541000.0,547000.0,541000.0,544000.0,542.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-21,0.14,541000.0,544000.0,530000.0,530000.0,868.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-22,0.14,526000.0,536000.0,525000.0,536000.0,832.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-25,0.14,529000.0,539000.0,529000.0,538000.0,689.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-26,0.14,533000.0,534000.0,508000.0,510000.0,3425.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-09-27,0.14,505000.0,515000.0,505000.0,514000.0,1172.0,1842040,5841107705389.0,1372089335320.0,4469018370069.0,1056655325738.0,49066453028.0,81154532292.0,266534520924.0,1.8159364220905403,8.81137568044125,485.2248995753621,0.3070225319523167,0.04643562743009932,0.07680322079985659
영풍,2023-10-04,0.14,510000.0,510000.0,499000.0,500000.0,2138.0,1842040,5568116970055.0,1285348175271.0,4282768794784.0,3761732632263.0,-169812608768.0,-83369162564.0,313102618672.0,-1.9466183340444527,-9.051829771774772,465.0028006757725,0.30012084164721436,-0.04514212608083296,-0.02216243702409185
영풍,2023-10-05,0.14,501000.0,511000.0,499500.0,503000.0,1062.0,1842040,5568116970055.0,1285348175271.0,4282768794784.0,3761732632263.0,-169812608768.0,-83369162564.0,313102618672.0,-1.9466183340444527,-9.051829771774772,465.0028006757725,0.30012084164721436,-0.04514212608083296,-0.02216243702409185
영풍,2023-10-06,0.14,498000.0,510000.0,498000.0,510000.0,1022.0,1842040,5568116970055.0,1285348175271.0,4282768794784.0,3761732632263.0,-169812608768.0,-83369162564.0,313102618672.0,-1.9466183340444527,-9.051829771774772,465.0028006757725,0.30012084164721436,-0.04514212608083296,-0.02216243702409185
영풍,2023-10-10,0.14,515000.0,516000.0,504000.0,513000.0,1232.0,1842040,5568116970055.0,1285348175271.0,4282768794784.0,3761732632263.0,-169812608768.0,-83369162564.0,313102618672.0,-1.9466183340444527,-9.051829771774772,465.0028006757725,0.30012084164721436,-0.04514212608083296,-0.02216243702409185
영풍,2023-10-11,0.14,512000.0,516000.0,506000.0,507000.0,950.0,1842040,5568116970055.0,1285348175271.0,4282768794784.0,3761732632263.0,-169812608768.0,-83369162564.0,313102618672.0,-1.9466183340444527,-9.051829771774772,465.0028006757725,0.30012084164721436,-0.04514212608083296,-0.02216243702409185
영풍,2023-10-12,0.14,507000.0,518000.0,506000.0,517000.0,1351.0,1842040,5568116970055.0,1285348175271.0,4282768794784.0,3761732632263.0,-169812608768.0,-83369162564.0,313102618672.0,-1.9466183340444527,-9.051829771774772,465.0028006757725,0.30012084164721436,-0.04514212608083296,-0.02216243702409185
영풍,2023-10-13,0.14,512000.0,521000.0,512000.0,518000.0,591.0,1842040,5568116970055.0,1285348175271.0,4282768794784.0,3761732632263.0,-169812608768.0,-83369162564.0,313102618672.0,-1.9466183340444527,-9.051829771774772,465.0028006757725,0.30012084164721436,-0.04514212608083296,-0.02216243702409185
영풍,2023-10-16,0.14,515000.0,518000.0,504000.0,513000.0,971.0,1842040,5568116970055.0,1285348175271.0,4282768794784.0,3761732632263.0,-169812608768.0,-83369162564.0,313102618672.0,-1.9466183340444527,-9.051829771774772,465.0028006757725,0.30012084164721436,-0.04514212608083296,-0.02216243702409185
영풍,2023-10-17,0.14,518000.0,518000.0,505000.0,509000.0,603.0,1842040,5568116970055.0,1285348175271.0,4282768794784.0,3761732632263.0,-169812608768.0,-83369162564.0,313102618672.0,-1.9466183340444527,-9.051829771774772,465.0028006757725,0.30012084164721436,-0.04514212608083296,-0.02216243702409185
