종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
008930,한미사이언스,1694.0,11621.0,18.48,2.69,0.64,14.577058772911109,20240304,39650.0,407002.0,69956940.0,-3.76
008930,한미사이언스,1694.0,11621.0,18.48,2.69,0.64,14.577058772911109,20240305,39500.0,213588.0,69956940.0,-0.38
008930,한미사이언스,1694.0,11621.0,18.48,2.69,0.64,14.577058772911109,20240306,39900.0,159989.0,69956940.0,1.01
008930,한미사이언스,1694.0,11621.0,18.48,2.69,0.64,14.577058772911109,20240307,37600.0,371745.0,69956940.0,-5.76
008930,한미사이언스,1694.0,11621.0,18.48,2.69,0.64,14.577058772911109,20240308,38900.0,219297.0,69956940.0,3.46
