Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
009780,¿¥¿¡½º¾¾,1049.0,8543.0,5.12,0.63,1.86,12.27905887861407,20240304,5080.0,7977.0,17600000.0,0.2
009780,¿¥¿¡½º¾¾,1049.0,8543.0,5.12,0.63,1.86,12.27905887861407,20240305,5060.0,10408.0,17600000.0,-0.39
009780,¿¥¿¡½º¾¾,1049.0,8543.0,5.12,0.63,1.86,12.27905887861407,20240306,5070.0,10810.0,17600000.0,0.2
009780,¿¥¿¡½º¾¾,1049.0,8543.0,5.12,0.63,1.86,12.27905887861407,20240307,5040.0,14822.0,17600000.0,-0.59
009780,¿¥¿¡½º¾¾,1049.0,8543.0,5.12,0.63,1.86,12.27905887861407,20240308,5060.0,16990.0,17600000.0,0.4
