종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
347000,센코,,1171.0,,2.19,0.0,,20240304,2910.0,248668.0,33004976.0,-1.52
347000,센코,,1171.0,,2.19,0.0,,20240305,2880.0,201432.0,33004976.0,-1.03
347000,센코,,1171.0,,2.19,0.0,,20240306,2850.0,201179.0,33004976.0,-1.04
347000,센코,,1171.0,,2.19,0.0,,20240307,2810.0,253039.0,33004976.0,-1.4
347000,센코,,1171.0,,2.19,0.0,,20240308,2875.0,140725.0,33004976.0,2.31
