종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
127120,디엔에이링크,,1406.0,,2.28,0.0,,20240304,3075.0,289327.0,18686556.0,-3.91
127120,디엔에이링크,,1406.0,,2.28,0.0,,20240305,2990.0,94447.0,18686556.0,-2.76
127120,디엔에이링크,,1406.0,,2.28,0.0,,20240306,2925.0,71721.0,18686556.0,-2.17
127120,디엔에이링크,,1406.0,,2.28,0.0,,20240307,2980.0,142031.0,18686556.0,1.88
127120,디엔에이링크,,1406.0,,2.28,0.0,,20240308,3000.0,79650.0,18686556.0,0.67
