종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
240810,원익IPS,,17813.0,,2.04,0.0,,20240304,33200.0,1103392.0,49083901.0,1.22
240810,원익IPS,,17813.0,,2.04,0.0,,20240305,33700.0,500942.0,49083901.0,1.51
240810,원익IPS,,17813.0,,2.04,0.0,,20240306,35100.0,959378.0,49083901.0,4.15
240810,원익IPS,,17813.0,,2.04,0.0,,20240307,35100.0,463325.0,49083901.0,0.0
240810,원익IPS,,17813.0,,2.04,0.0,,20240308,34100.0,459416.0,49083901.0,-2.85
