Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
205100,¿¢¼À,145.0,1464.0,13.71,1.36,1.41,9.904371584699453,20240304,2470.0,645995.0,71963431.0,2.07
205100,¿¢¼À,145.0,1464.0,13.71,1.36,1.41,9.904371584699453,20240305,2430.0,663404.0,71963431.0,-1.62
205100,¿¢¼À,145.0,1464.0,13.71,1.36,1.41,9.904371584699453,20240306,2390.0,615744.0,71963431.0,-1.65
205100,¿¢¼À,145.0,1464.0,13.71,1.36,1.41,9.904371584699453,20240307,2370.0,764803.0,71963431.0,-0.84
205100,¿¢¼À,145.0,1464.0,13.71,1.36,1.41,9.904371584699453,20240308,2365.0,694175.0,71963431.0,-0.21
