Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
011150,CJ¾¾Çªµå,123.0,2160.0,32.52,1.85,0.0,5.694444444444445,20240304,2745.0,96975.0,35930773.0,-0.54
011150,CJ¾¾Çªµå,123.0,2160.0,32.52,1.85,0.0,5.694444444444445,20240305,2705.0,106374.0,35930773.0,-1.46
011150,CJ¾¾Çªµå,123.0,2160.0,32.52,1.85,0.0,5.694444444444445,20240306,2685.0,63516.0,35930773.0,-0.74
011150,CJ¾¾Çªµå,123.0,2160.0,32.52,1.85,0.0,5.694444444444445,20240307,2680.0,55047.0,35930773.0,-0.19
011150,CJ¾¾Çªµå,123.0,2160.0,32.52,1.85,0.0,5.694444444444445,20240308,2715.0,63245.0,35930773.0,1.31
