Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
024090,µð¾¾¿¥,,27193.0,,0.43,1.27,,20240304,11150.0,3850.0,11400000.0,-0.45
024090,µð¾¾¿¥,,27193.0,,0.43,1.27,,20240305,11110.0,9364.0,11400000.0,-0.36
024090,µð¾¾¿¥,,27193.0,,0.43,1.27,,20240306,11060.0,13178.0,11400000.0,-0.45
024090,µð¾¾¿¥,,27193.0,,0.43,1.27,,20240307,11050.0,3764.0,11400000.0,-0.09
024090,µð¾¾¿¥,,27193.0,,0.43,1.27,,20240308,11050.0,9299.0,11400000.0,0.0
