Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
340570,Æ¼¾Ø¿¤,3399.0,16050.0,17.8,3.77,0.91,21.177570093457945,20240304,47750.0,106101.0,8128000.0,-3.54
340570,Æ¼¾Ø¿¤,3399.0,16050.0,17.8,3.77,0.91,21.177570093457945,20240305,48100.0,51305.0,8128000.0,0.73
340570,Æ¼¾Ø¿¤,3399.0,16050.0,17.8,3.77,0.91,21.177570093457945,20240306,47600.0,33721.0,8128000.0,-1.04
340570,Æ¼¾Ø¿¤,3399.0,16050.0,17.8,3.77,0.91,21.177570093457945,20240307,45700.0,89746.0,8128000.0,-3.99
340570,Æ¼¾Ø¿¤,3399.0,16050.0,17.8,3.77,0.91,21.177570093457945,20240308,46150.0,40510.0,8128000.0,0.98
