종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
446190,미래에셋비전스팩2호,,,,,0.0,,20240304,2200.0,11307.0,4950000.0,-0.68
446190,미래에셋비전스팩2호,,,,,0.0,,20240305,2185.0,30904.0,4950000.0,-0.68
446190,미래에셋비전스팩2호,,,,,0.0,,20240306,2185.0,21723.0,4950000.0,0.0
446190,미래에셋비전스팩2호,,,,,0.0,,20240307,2185.0,16230.0,4950000.0,0.0
446190,미래에셋비전스팩2호,,,,,0.0,,20240308,2170.0,14843.0,4950000.0,-0.69
