Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
146320,ºñ¾¾¿£¾¾,101.0,5886.0,148.22,2.54,0.0,1.7159361196058445,20240304,24450.0,146123.0,12792923.0,3.6
146320,ºñ¾¾¿£¾¾,101.0,5886.0,148.22,2.54,0.0,1.7159361196058445,20240305,23850.0,110310.0,12792923.0,-2.45
146320,ºñ¾¾¿£¾¾,101.0,5886.0,148.22,2.54,0.0,1.7159361196058445,20240306,23700.0,84222.0,12792923.0,-0.63
146320,ºñ¾¾¿£¾¾,101.0,5886.0,148.22,2.54,0.0,1.7159361196058445,20240307,23950.0,147739.0,12792923.0,1.05
146320,ºñ¾¾¿£¾¾,101.0,5886.0,148.22,2.54,0.0,1.7159361196058445,20240308,23500.0,121079.0,12792923.0,-1.88
