종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
109820,진매트릭스,,1159.0,,2.17,0.0,,20240304,2500.0,54744.0,20393640.0,-2.34
109820,진매트릭스,,1159.0,,2.17,0.0,,20240305,2450.0,53024.0,20393640.0,-2.0
109820,진매트릭스,,1159.0,,2.17,0.0,,20240306,2470.0,39117.0,20393640.0,0.82
109820,진매트릭스,,1159.0,,2.17,0.0,,20240307,2410.0,39919.0,20393640.0,-2.43
109820,진매트릭스,,1159.0,,2.17,0.0,,20240308,2450.0,59529.0,20393640.0,1.66
