Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
200670,ÈÞ¸Þµñ½º,2512.0,19054.0,13.57,1.79,1.54,13.183583499527659,20240304,28700.0,86170.0,11229930.0,1.95
200670,ÈÞ¸Þµñ½º,2512.0,19054.0,13.57,1.79,1.54,13.183583499527659,20240305,27900.0,42615.0,11229930.0,-2.79
200670,ÈÞ¸Þµñ½º,2512.0,19054.0,13.57,1.79,1.54,13.183583499527659,20240306,27800.0,26912.0,11229930.0,-0.36
200670,ÈÞ¸Þµñ½º,2512.0,19054.0,13.57,1.79,1.54,13.183583499527659,20240307,26950.0,96469.0,11229930.0,-3.06
200670,ÈÞ¸Þµñ½º,2512.0,19054.0,13.57,1.79,1.54,13.183583499527659,20240308,27200.0,26071.0,11229930.0,0.93
