Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
005300,·Ôµ¥Ä¥¼º,16499.0,145622.0,8.61,0.98,2.39,11.330018815838267,20240304,124900.0,16674.0,9278884.0,-0.48
005300,·Ôµ¥Ä¥¼º,16499.0,145622.0,8.61,0.98,2.39,11.330018815838267,20240305,124200.0,14763.0,9278884.0,-0.56
005300,·Ôµ¥Ä¥¼º,16499.0,145622.0,8.61,0.98,2.39,11.330018815838267,20240306,123600.0,13539.0,9278884.0,-0.48
005300,·Ôµ¥Ä¥¼º,16499.0,145622.0,8.61,0.98,2.39,11.330018815838267,20240307,122800.0,13200.0,9278884.0,-0.65
005300,·Ôµ¥Ä¥¼º,16499.0,145622.0,8.61,0.98,2.39,11.330018815838267,20240308,123600.0,13195.0,9278884.0,0.65
