Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
335870,À®½ºÇ²,203.0,1793.0,6.28,0.71,0.0,11.3218070273285,20240304,1527.0,25899.0,16681422.0,-3.11
335870,À®½ºÇ²,203.0,1793.0,6.28,0.71,0.0,11.3218070273285,20240305,1534.0,35646.0,16681422.0,0.46
335870,À®½ºÇ²,203.0,1793.0,6.28,0.71,0.0,11.3218070273285,20240306,1557.0,65038.0,16681422.0,1.5
335870,À®½ºÇ²,203.0,1793.0,6.28,0.71,0.0,11.3218070273285,20240307,1528.0,44548.0,16681422.0,-1.86
335870,À®½ºÇ²,203.0,1793.0,6.28,0.71,0.0,11.3218070273285,20240308,1510.0,36069.0,16681422.0,-1.18
