종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
동국홀딩스,2023,1687495439434,683686116476,1003809322958,464693704244,29372494661,-213444333195,280845639966,208670829413,-21.263434032075697,-1.0228757598531049,4.810491843933139,68.10916185370056,6.320829052071077,-45.932262745467554,-12.648587261758232,-75.76218304367126
