종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
전방,383313469255,239288170943,144025298312,133745227330,7360077995,159907246,-1445054674,1680000,0.11102719305159511,95.18288452380952,85729.34423333334,166.14315245133767,5.503058420798753,0.11956108579893353
