종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
태광산업,2023,4738292443387,708793032453,4029499410934,2265489918200,-99370075160,-14694447321,106938290041,5567000000,-0.36467178233422215,-2.6395630179629963,723.8188271841207,17.590101403903876,-4.386251042730419,-0.6486211747380091,-0.3101211564412473,283.9161469588297
