종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
전방,2024,235342219409,45202428175,190139791234,15691387966,-990475612,320313912,6661182397,8400000000,0.16846232444096784,0.03813260857142857,22.63568943261905,23.773260652932226,-6.312224349727101,2.041335748590591,0.13610558819594037,-83.44308448150088
