종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
동국홀딩스,2023,1655891952550,634416534799,1021475417751,448849025418,18056316833,14769143831,327479388902,208670829413,1.4458638528489973,0.07077723260383943,4.895151951158934,62.10786121469333,4.022804063389617,3.2904480113877774,0.8919147054405437,-3.40970378580389
