종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수
핸즈코퍼레이션,965475479704,697878190589,267597289115,197572657913,-10074464485,-16810241570,-10668377574,21875747
