종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
HS화성,998055252900,618612287766,379442965134,228884525897,6589949978,5269443715,-36021154370,,1.3887314298050302,,,163.03169240403165,2.8791592407454987,2.3022280315145878
