종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
화천기공,453502538117,136178451685,317324086432,63609189608,1105970186,4267853863,2153067957,2200000,1.34495112267961,1939.9335740909091,144238.22110545455,42.91462813812652,1.7386956080020621,6.709492589516092
