종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
대성산업,1733306521982,1119752088608,613554433374,1608088520653,29449898866,-4010450468,66904574554,45235478,-0.6536421627574449,-88.65719221536689,13563.566928020524,182.50248514224992,1.8313605555769539,-0.24939239454128231
