종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
한진,4157842717715,2625646684001,1532196033714,691852753803,35667839384,11150432783,150619090426,14947628,0.7277419166770498,745.9667034127422,102504.29256829244,171.364931524885,5.155409035801303,1.6116771555374922
