종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
E1,3999326311289,2625919365638,1373406945651,5152300897477,5575314498,138568374513,51299645517,6860000,10.089389379585384,20199.47150335277,200205.09411822158,191.19747238450907,0.10821018820407294,2.6894464680984513
