종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
인터지스,423842370952,195533665647,228308705305,191425298314,11657061142,14740754153,12285907406,29747874,6.456501136611357,495.5229457069772,7674.7906524345235,85.64441964040948,6.089613674196089,7.700525626879447
