종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
동국홀딩스,2023,2421648337449,644335386070,1777312951379,1841113699327,60062636095,231577736410,460669701532,271066765000,13.029654469705015,0.8543199178623023,6.556735022012012,36.25334444167902,3.2622991245437625,12.578133359968524,9.562814419782658,310.18551786147344
