종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
대한방직,220821088712,84047022235,136774066477,52993791894,1262711025,413304392,-5308967068,5300000,0.30218037866813113,77.98196075471698,25806.42763716981,61.44953089417239,2.382752733614001,0.7799109616966184
