종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
SUN&L,488927127351,361456271665,127470855686,107520707541,-2723911430,183393987,2206759064,12607989,0.143871307690721,14.545855568243278,10110.324151298038,283.5599319701581,-2.5333830964247634,0.17056620179891194
