종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
이마트,32424448383809,19235629843565,13188818540244,7707418268654,100737414735,124289883878,,27875819,0.9423883079348256,4458.698913133278,473127.5712560768,145.8480134886224,1.3070189163691575,1.6126007379602818
