종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
현대제철,37347050449992,18117173055375,19229877394617,6999938854120,372969564850,263808774499,902360303686,133445785,1.3718692484895807,1976.8985172442876,144102.54617346663,94.2136690920688,5.328183183064219,3.7687296988848455
