종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
넥센,4391478295199,2275879569851,2115598725348,613283291755,8519305112,9427455984,162962341264,53543977,0.4456164522621961,176.06940149402797,39511.4230186525,107.57614582494301,1.3891304763286083,1.5372106350756685
