종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수
녹원씨엔아이,105039441804,59623014005,45416427799,15888619537,-1321139366,-1716670976,-1270752392,16440776
