종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
한신공영,1868466168120,1241107284233,627358883887,266209868417,11509955434,10779265066,-43828427256,11570702,1.718197564879238,931.5999207308251,54219.604297734055,197.83051075061343,4.32363965409818,4.049160585254864
