종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
티와이홀딩스,2132174282569,708502449822,1423671832747,295210018480,11235068662,158600501352,45828586714,50429268,11.14024297621858,3145.008992634991,28231.06281746941,49.7658542878475,3.8057884078081035,53.72463379414236
