종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
동원개발,1447368865390,387842661564,1059526203826,177108729806,-1976476926,3129420559,-19855061007,90808100,0.2953603740709302,34.461909884690904,11667.749945500456,36.605292078995454,-1.1159680994635206,1.7669487904000445
