종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
성창기업지주,703740104842,164488267623,539251837219,197940313061,10471849670,5938031129,18277236469,69751600,1.1011610381567336,85.13110995303333,7731.031793091484,30.50305187114241,5.29040775376204,2.9999099411195007
