종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
대림제지,303405013943,46225825642,257179188301,41005478085,5837853702,4965216276,20684939807,9000000,1.9306446640576373,551.6906973333333,28575.46536677778,17.974170440221528,14.236765365590298,12.108665739020612
