종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
한신공영,2024,2629614663437,1875953149313,753661514124,289285443060,8505311752,1045291720,35232535512,57871370000,0.13869511715945443,0.018062328920155166,13.023046009175175,248.9118940209476,2.9401105226839688,0.36133574816040726,0.03975075643340711,-77.90041562189997
