종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
전방,2023,260277322970,66057344957,194219978013,25631685883,-7992890453,-6076171037,-47199142391,8400000000,-3.128499497921524,-0.7233536948809524,23.121425953928572,34.01161179854448,-31.183631422001852,-23.70570185954865,-2.3344988213592277,27.449361121897237
