종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
유성기업,409968041215,104854260807,305113780408,276391974385,7459015090,10346413405,12731300015,25947500,3.391001675232339,398.74413353887655,11758.889311417284,34.365626051628425,2.6987090007215513,3.743384165919366
