종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
전방,2023,276263841670,75191500284,201072341386,20111270592,-10488641013,-8446184028,-17992140104,8400000000,-4.200569789847824,-1.0054980985714286,23.937183498333333,37.39524778281382,-52.15305002744205,-41.99726710136246,-3.057288994804124,
