종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
현대백화점,12069249655000,5702018783000,6367230872000,5014123629000,320928734000,186026376000,489391894000,23402441,2.921621341202719,7949.015916758427,272075.5015256742,89.55256841831697,6.400495036537521,3.7100476526762556
