종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
대원,537536550201,194454177729,343082372472,128714295383,-5807440764,-4284638979,-15304417693,13446474,-1.2488659642079636,-318.6440533778595,25514.67191116422,56.67856856879757,-4.511884827337539,-3.328798068816446
