종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
성도이엔지,396574857361,158399098177,238175759184,128886694643,6152461030,7154377058,25935770236,15470000,3.00382250591378,462.4678124111183,15395.976676405948,66.50512995935517,4.773542410286451,5.550904286758791
