종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
이마트,2023,34106011559322,20488305990245,13617705569077,7709646661648,77916079476,20118575784,,,0.14773836665763382,,,150.45343642008032,1.0106310041885214,0.2609532792738843,0.05898835678574414,6.031529680913934
