종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
핸즈코퍼레이션,901130323042,610303955657,290826367385,146048088867,-12386944214,-15343967490,-56146433415,21875747,-5.275989116106327,-701.4145615233163,13294.465664875353,209.85165861837797,-8.481414792959244,-10.506106316785234
