종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
롯데쇼핑,32669857733210,21344969797977,11324887935233,4013287250418,150050456942,-95129893779,1387329053743,28288755,-0.8400073742278737,-3362.816560113727,400331.79032562586,188.47841956625814,3.738841692090982,-2.3703734082102357
