종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
한신공영,2023,2525588088960,1797042126903,728545962057,329759068117,4195471524,700601997,4466486053,57871370000,0.09616441974668255,0.012106193390617848,12.589056766014007,246.66146276196136,1.2722838974397597,0.21245875086941451,0.027740152880135635,-5.090620437672045
