종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
골프존뉴딘홀딩스,1072887927681,362254367806,710633559875,115112228626,14726831162,10765927236,2459225750,42836818,1.5149759093693407,251.32415848441403,16589.317158781494,50.976253903589964,12.793454994123623,9.352548694872837
