종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
원일특강,269080059927,128976120823,140103939104,90303892630,4350643633,3148776124,-6649672350,4400000,2.2474572407722557,715.6309372727272,31841.80434181818,92.05745509215144,4.817780835678689,3.486866437642291
