종목명,연도,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률,ROA,매출액 증가율
이마트,2024,33940447679089,19936697771742,14003749907347,7206713073664,47103670579,29378301038,-152076224314,139379095000,0.2097888153699947,0.210779823459178,100.47238366232038,142.36685104810613,0.6536082413372923,0.4076518759343868,0.08655837812092332,-75.5474604466159
