종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
세아홀딩스,5366617897225,2543123466699,2823494430526,1503915108109,95598006723,-38174158998,-10411119735,4000000,-1.3520182149213018,-9543.5397495,705873.6076315,90.07007200737533,6.356609239945962,-2.5383187383495076
