종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
동양,997125721668,225962527377,771163194291,163133861954,-4437413539,-2123752018,-21662529275,238684063,-0.2753959257550611,-8.897753755767095,3230.895203468193,29.301518673326697,-2.7201057376127395,-1.3018462216010365
