종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
삼일씨엔에스,345871243099,69860618378,276010624721,56275061773,-1903960931,-1020869687,5769294152,12731947,-0.3698660832465875,-80.18174180272663,21678.587314336135,25.310843902700213,-3.3833120231482257,-1.814071197501198
