종목명,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,상장주식수,ROE,EPS,BPS,부채비율,영업이익률,순이익률
휴스틸,685625418582,245735636124,439889782458,148082007803,13881735651,12537602699,13290233889,56188075,2.8501691103036864,223.13636299161342,7828.88152793987,55.8630015798247,9.374356720951193,8.466661740350876
