Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
066790,¾¾¾¾¿¡½º,49.0,536.0,57.65,5.27,0.0,9.14179104477612,20240304,3720.0,17592126.0,56025056.0,-0.93
066790,¾¾¾¾¿¡½º,49.0,536.0,57.65,5.27,0.0,9.14179104477612,20240305,3270.0,20675251.0,56025056.0,-12.1
066790,¾¾¾¾¿¡½º,49.0,536.0,57.65,5.27,0.0,9.14179104477612,20240306,4250.0,66251647.0,56025056.0,29.97
066790,¾¾¾¾¿¡½º,49.0,536.0,57.65,5.27,0.0,9.14179104477612,20240307,3945.0,69118174.0,56025056.0,-7.18
066790,¾¾¾¾¿¡½º,49.0,536.0,57.65,5.27,0.0,9.14179104477612,20240308,5120.0,97517006.0,56025056.0,29.78
