종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
036640,HRS,758.0,7165.0,6.99,0.74,3.77,10.57920446615492,20240304,5350.0,43118.0,16354800.0,0.56
036640,HRS,758.0,7165.0,6.99,0.74,3.77,10.57920446615492,20240305,5460.0,188642.0,16354800.0,2.06
036640,HRS,758.0,7165.0,6.99,0.74,3.77,10.57920446615492,20240306,5670.0,1713103.0,16354800.0,3.85
036640,HRS,758.0,7165.0,6.99,0.74,3.77,10.57920446615492,20240307,5520.0,237761.0,16354800.0,-2.65
036640,HRS,758.0,7165.0,6.99,0.74,3.77,10.57920446615492,20240308,5510.0,185682.0,16354800.0,-0.18
