Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü
023530,·Ôµ¥¼îÇÎ,5794.0,335809.0,10.39,0.18,6.31,1.7253855614352207,20240304,77000.0,44144.0,28288755.0,-0.77
023530,·Ôµ¥¼îÇÎ,5794.0,335809.0,10.39,0.18,6.31,1.7253855614352207,20240305,76800.0,23353.0,28288755.0,-0.26
023530,·Ôµ¥¼îÇÎ,5794.0,335809.0,10.39,0.18,6.31,1.7253855614352207,20240306,75900.0,29854.0,28288755.0,-1.17
023530,·Ôµ¥¼îÇÎ,5794.0,335809.0,10.39,0.18,6.31,1.7253855614352207,20240307,75300.0,50335.0,28288755.0,-0.79
023530,·Ôµ¥¼îÇÎ,5794.0,335809.0,10.39,0.18,6.31,1.7253855614352207,20240308,75700.0,28800.0,28288755.0,0.53
