종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
14190,원익큐브,140.0,2944.0,12.21,0.58,0.0,4.755434782608696,20240731,1709,54994,35399906,0.18,2745.989990234375,796.2000122070312,,,,38377.41015625
