종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
77970,STX엔진,167.0,9391.0,99.22,1.76,0.0,1.7782983707805344,20240731,16570,37266,23008904,-0.78,2745.989990234375,796.2000122070312,,,,38377.41015625
